"","neighbourhood_name","species_name","count","proportion"
"1165","KILLARNEY","OCCIDENTALIS",23,0.00374105400130124
"1166","KILLARNEY","ORNUS",88,0.0143135979180221
"1167","KILLARNEY","OXYACANTHA",30,0.00487963565387118
"1168","KILLARNEY","OXYCARPA",76,0.0123617436564736
"1169","KILLARNEY","PADUS",1,0.000162654521795706
"1170","KILLARNEY","PALMATUM",24,0.00390370852309694
"1171","KILLARNEY","PALUSTRIS",136,0.022121014964216
"1172","KILLARNEY","PANICULATA",4,0.000650618087182824
"1173","KILLARNEY","PAPYRIFERA",1,0.000162654521795706
"1174","KILLARNEY","PENDULA",33,0.0053675992192583
"1175","KILLARNEY","PENNSYLVANICA",88,0.0143135979180221
"1176","KILLARNEY","PERSICA",47,0.00764476252439818
"1177","KILLARNEY","PHAENOPYRUM",47,0.00764476252439818
"1178","KILLARNEY","PHELLOS",3,0.000487963565387118
"1179","KILLARNEY","PISIFERA",1,0.000162654521795706
"1180","KILLARNEY","PLATANOIDES",169,0.0274886141834743
"1181","KILLARNEY","PLICATA",36,0.00585556278464541
"1182","KILLARNEY","PONDEROSA",4,0.000650618087182824
"1183","KILLARNEY","PROCERA",1,0.000162654521795706
"1184","KILLARNEY","PSEUDOACACIA",5,0.00081327260897853
"1185","KILLARNEY","PSEUDOCAMELLIA",18,0.00292778139232271
"1186","KILLARNEY","PSEUDOPLATANUS",17,0.002765126870527
"1187","KILLARNEY","PUMILA",19,0.00309043591411841
"1188","KILLARNEY","PUNGENS",2,0.000325309043591412
"1189","KILLARNEY","QUADRANGULATA",3,0.000487963565387118
"1190","KILLARNEY","REGIA",2,0.000325309043591412
"1191","KILLARNEY","RETICULATA",95,0.0154521795705921
"1192","KILLARNEY","ROBUR",44,0.00715679895901106
"1193","KILLARNEY","RUBRA",101,0.0164281067013663
"1194","KILLARNEY","RUBRUM",526,0.0855562784645413
"1195","KILLARNEY","RUGOSA",11,0.00178919973975277
"1196","KILLARNEY","SACCHARINUM",70,0.0113858165256994
"1197","KILLARNEY","SACCHARUM",7,0.00113858165256994
"1198","KILLARNEY","SALICINA",30,0.00487963565387118
"1199","KILLARNEY","SARGENTII",14,0.00227716330513988
"1200","KILLARNEY","SERRATA",12,0.00195185426154847
"1201","KILLARNEY","SERRULATA",429,0.0697787898503578
"1202","KILLARNEY","SIMONII",1,0.000162654521795706
"1203","KILLARNEY","SPECIES",16,0.00260247234873129
"1204","KILLARNEY","STYRACIFLUA",71,0.0115484710474951
"1205","KILLARNEY","SUBHIRTELLA",1,0.000162654521795706
"1206","KILLARNEY","SYLVATICA",144,0.0234222511385817
"1207","KILLARNEY","SYLVESTRIS",16,0.00260247234873129
"1208","KILLARNEY","SYRIACA",2,0.000325309043591412
"1209","KILLARNEY","TATARICUM",1,0.000162654521795706
"1210","KILLARNEY","TREMULOIDES",1,0.000162654521795706
"1211","KILLARNEY","TRIACANTHOS",59,0.00959661678594665
"1212","KILLARNEY","TRICHOCARPA",1,0.000162654521795706
"1213","KILLARNEY","TRUNCATUM",97,0.0157774886141835
"1214","KILLARNEY","TULIPIFERA",9,0.00146389069616135
"1215","KILLARNEY","VELUTINA",5,0.00081327260897853
"1216","KILLARNEY","VIRGINIANA",22,0.00357839947950553
"1217","KILLARNEY","WATERERI  X",1,0.000162654521795706
"1218","KILLARNEY","X WAREI",3,0.000487963565387118
"1219","KILLARNEY","X YEDOENSIS",62,0.0100845803513338
"1220","KILLARNEY","XX",73,0.0118737800910865
"1221","KILLARNEY","ZUMI",45,0.00731945348080677
"1222","KITSILANO","ABIES",17,0.00209488601355514
"1223","KITSILANO","ACERIFOLIA   X",141,0.0173752310536044
"1224","KITSILANO","ACUMINATA",3,0.000369685767097967
"1225","KITSILANO","ACUTISSIMA",23,0.00283425754775108
"1226","KITSILANO","ALBA",3,0.000369685767097967
"1227","KITSILANO","ALNIFOLIA",16,0.00197165742452249
"1228","KITSILANO","ALPINUM",1,0.000123228589032656
"1229","KITSILANO","ALTISSIMA",1,0.000123228589032656
"1230","KITSILANO","AMERICANA",260,0.0320394331484904
"1231","KITSILANO","ANTARTICA",1,0.000123228589032656
"1232","KITSILANO","AQUIFOLIUM",20,0.00246457178065311
"1233","KITSILANO","ARAUCANA",4,0.000492914356130622
"1234","KITSILANO","ARIA",12,0.00147874306839187
"1235","KITSILANO","ATLANTICA",5,0.000616142945163278
"1236","KITSILANO","AUCUPARIA",32,0.00394331484904498
"1237","KITSILANO","AVIUM",38,0.00468268638324091
"1238","KITSILANO","BABYLONICA",6,0.000739371534195933
"1239","KITSILANO","BACCATA",1,0.000123228589032656
"1240","KITSILANO","BALSAMEA",1,0.000123228589032656
"1241","KITSILANO","BETULUS",189,0.0232902033271719
"1242","KITSILANO","BIGNONIOIDES",189,0.0232902033271719
"1243","KITSILANO","BILOBA",3,0.000369685767097967
"1244","KITSILANO","BLIREANA",7,0.000862600123228589
"1245","KITSILANO","BUNGEI",2,0.000246457178065311
"1246","KITSILANO","CALLERYANA",95,0.0117067159581023
"1247","KITSILANO","CAMPESTRE",124,0.0152803450400493
"1248","KITSILANO","CANADENSIS",12,0.00147874306839187
"1249","KITSILANO","CAPILLIPES",1,0.000123228589032656
"1250","KITSILANO","CAPPADOCICUM",10,0.00123228589032656
"1251","KITSILANO","CARICA",1,0.000123228589032656
"1252","KITSILANO","CARNEA   X",9,0.0011090573012939
"1253","KITSILANO","CERASIFERA",435,0.0536044362292052
"1254","KITSILANO","CINEREA",2,0.000246457178065311
"1255","KITSILANO","CIRCINATUM",3,0.000369685767097967
"1256","KITSILANO","COCCINEA",25,0.00308071472581639
"1257","KITSILANO","COMMUNIS",3,0.000369685767097967
"1258","KITSILANO","CONTORTA",6,0.000739371534195933
"1259","KITSILANO","CORDATA",59,0.00727048675292668
"1260","KITSILANO","CRUS-GALLI",17,0.00209488601355514
"1261","KITSILANO","DAVIDII",1,0.000123228589032656
"1262","KITSILANO","DECURRENS",5,0.000616142945163278
"1263","KITSILANO","DENUDATA",7,0.000862600123228589
"1264","KITSILANO","DEODARA",31,0.00382008626001232
"1265","KITSILANO","DOMESTICA",2,0.000246457178065311
"1266","KITSILANO","DOUGLASII",10,0.00123228589032656
"1267","KITSILANO","EMARGINATA",1,0.000123228589032656
"1268","KITSILANO","EUCHLORA   X",432,0.0532347504621072
"1269","KITSILANO","EXCELSIOR",48,0.00591497227356747
"1270","KITSILANO","FLAVA",2,0.000246457178065311
"1271","KITSILANO","FLORIBUNDA",17,0.00209488601355514
"1272","KITSILANO","FLORIDA",5,0.000616142945163278
"1273","KITSILANO","FORTUNEI",1,0.000123228589032656
"1274","KITSILANO","FREEMANI   X",125,0.0154035736290819
"1275","KITSILANO","GERMANICA",8,0.000985828712261245
"1276","KITSILANO","GIGANTEUM",13,0.00160197165742452
"1277","KITSILANO","GINNALA",2,0.000246457178065311
"1278","KITSILANO","GLABRA",25,0.00308071472581639
"1279","KITSILANO","GLAUCA",2,0.000246457178065311
"1280","KITSILANO","GLYPTOSTROBOIDES",16,0.00197165742452249
"1281","KITSILANO","GRANDIFLORA",8,0.000985828712261245
"1282","KITSILANO","GRANDIFLORA X",2,0.000246457178065311
"1283","KITSILANO","GRANDIS",6,0.000739371534195933
"1284","KITSILANO","GRIFFITHII",1,0.000123228589032656
"1285","KITSILANO","GRISEUM",5,0.000616142945163278
"1286","KITSILANO","HETEROPHYLLA",9,0.0011090573012939
"1287","KITSILANO","HIPPOCASTANUM",277,0.0341343191620456
"1288","KITSILANO","HUPEHENSIS",2,0.000246457178065311
"1289","KITSILANO","INSIGNIS",4,0.000492914356130622
"1290","KITSILANO","INVOLUCRATA",1,0.000123228589032656
"1291","KITSILANO","JACQUEMONTII",2,0.000246457178065311
"1292","KITSILANO","JAPONICA",153,0.0188539741219963
"1293","KITSILANO","JAPONICUM",72,0.0088724584103512
"1294","KITSILANO","KEWENSIS X",9,0.0011090573012939
"1295","KITSILANO","KOBUS",289,0.0356130622304375
"1296","KITSILANO","KOREANA",2,0.000246457178065311
"1297","KITSILANO","KOUSA",40,0.00492914356130622
"1298","KITSILANO","LASIOCARPA",1,0.000123228589032656
"1299","KITSILANO","LAVALLEI  X",32,0.00394331484904498
"1300","KITSILANO","LAWSONIANA",44,0.00542205791743685
"1301","KITSILANO","LEYLANDII",1,0.000123228589032656
"1302","KITSILANO","LUTEA",1,0.000123228589032656
"1303","KITSILANO","MACROCARPA",1,0.000123228589032656
"1304","KITSILANO","MACROPHYLLUM",16,0.00197165742452249
"1305","KITSILANO","MARIANA",6,0.000739371534195933
"1306","KITSILANO","MATSUDANA",1,0.000123228589032656
"1307","KITSILANO","MAXIMA",2,0.000246457178065311
"1308","KITSILANO","MENZIESII",43,0.00529882932840419
"1309","KITSILANO","MERTENSIANA",2,0.000246457178065311
"1310","KITSILANO","MIYABEI",3,0.000369685767097967
"1311","KITSILANO","MONADELPHA",1,0.000123228589032656
"1312","KITSILANO","MONOGYNA",4,0.000492914356130622
"1313","KITSILANO","MONTICOLA",7,0.000862600123228589
"1314","KITSILANO","MORDENSIS",38,0.00468268638324091
"1315","KITSILANO","MUGO",2,0.000246457178065311
"1316","KITSILANO","NEGUNDO",10,0.00123228589032656
"1317","KITSILANO","NIGRA",22,0.00271102895871842
"1318","KITSILANO","NIGRUM",7,0.000862600123228589
"1319","KITSILANO","NOOTKATENSIS",21,0.00258780036968577
"1320","KITSILANO","NUTTALLII",27,0.0033271719038817
"1321","KITSILANO","OBASSIA",15,0.00184842883548983
"1322","KITSILANO","OBTUSA",2,0.000246457178065311
"1323","KITSILANO","OCCIDENTALIS",25,0.00308071472581639
"1324","KITSILANO","OFFICIANALIS",6,0.000739371534195933
"1325","KITSILANO","OFFICINALIS",1,0.000123228589032656
"1326","KITSILANO","OMORIKA",5,0.000616142945163278
"1327","KITSILANO","ORNUS",20,0.00246457178065311
"1328","KITSILANO","OXYACANTHA",61,0.00751694393099199
"1329","KITSILANO","OXYCARPA",31,0.00382008626001232
"1330","KITSILANO","PADUS",1,0.000123228589032656
"1331","KITSILANO","PALMATUM",65,0.00800985828712261
"1332","KITSILANO","PALUSTRIS",87,0.010720887245841
"1333","KITSILANO","PANICULATA",1,0.000123228589032656
"1334","KITSILANO","PAPYRIFERA",6,0.000739371534195933
"1335","KITSILANO","PAVIA",10,0.00123228589032656
"1336","KITSILANO","PENDULA",57,0.00702402957486137
"1337","KITSILANO","PENNSYLVANICA",47,0.00579174368453481
"1338","KITSILANO","PERSICA",91,0.0112138016019717
"1339","KITSILANO","PHAENOPYRUM",20,0.00246457178065311
"1340","KITSILANO","PHELLOS",2,0.000246457178065311
"1341","KITSILANO","PISIFERA",3,0.000369685767097967
"1342","KITSILANO","PLATANOIDES",1188,0.146395563770795
"1343","KITSILANO","PLATYPHYLLOS",2,0.000246457178065311
"1344","KITSILANO","PLICATA",78,0.00961182994454714
"1345","KITSILANO","PONDEROSA",1,0.000123228589032656
"1346","KITSILANO","POPULIFOLIA",3,0.000369685767097967
"1347","KITSILANO","PROCERA",4,0.000492914356130622
"1348","KITSILANO","PSEUDOACACIA",25,0.00308071472581639
"1349","KITSILANO","PSEUDOCAMELLIA",7,0.000862600123228589
"1350","KITSILANO","PSEUDOPLATANUS",211,0.0260012322858903
"1351","KITSILANO","PUMILA",23,0.00283425754775108
"1352","KITSILANO","PUNGENS",2,0.000246457178065311
"1353","KITSILANO","PURSHIANA",1,0.000123228589032656
"1354","KITSILANO","RACEMOSA",2,0.000246457178065311
"1355","KITSILANO","REGIA",4,0.000492914356130622
"1356","KITSILANO","RETICULATA",84,0.0103512014787431
"1357","KITSILANO","ROBUR",263,0.0324091189155884
"1358","KITSILANO","RUBRA",54,0.0066543438077634
"1359","KITSILANO","RUBRUM",315,0.0388170055452865
"1360","KITSILANO","RUGOSA",2,0.000246457178065311
"1361","KITSILANO","SACCHARINUM",23,0.00283425754775108
"1362","KITSILANO","SACCHARUM",9,0.0011090573012939
"1363","KITSILANO","SALICINA",7,0.000862600123228589
"1364","KITSILANO","SARGENTII",21,0.00258780036968577
"1365","KITSILANO","SATIVA",1,0.000123228589032656
"1366","KITSILANO","SERRATA",5,0.000616142945163278
"1367","KITSILANO","SERRULA",9,0.0011090573012939
"1368","KITSILANO","SERRULATA",559,0.0688847812692545
"1369","KITSILANO","SITCHENSIS",3,0.000369685767097967
"1370","KITSILANO","SOULANGEANA  X",3,0.000369685767097967
"1371","KITSILANO","SPECIES",114,0.0140480591497227
"1372","KITSILANO","SPICATUM",3,0.000369685767097967
"1373","KITSILANO","STROBUS",1,0.000123228589032656
"1374","KITSILANO","STYRACIFLUA",53,0.00653111521873075
"1375","KITSILANO","SUBHIRTELLA",3,0.000369685767097967
"1376","KITSILANO","SYLVATICA",246,0.0303142329020333
"1377","KITSILANO","SYLVESTRIS",21,0.00258780036968577
"1378","KITSILANO","SYRIACA",7,0.000862600123228589
"1379","KITSILANO","TATARICUM",1,0.000123228589032656
"1380","KITSILANO","TEGMENTOSUM",8,0.000985828712261245
"1381","KITSILANO","TOMENTOSA",1,0.000123228589032656
"1382","KITSILANO","TRANSITORIA",1,0.000123228589032656
"1383","KITSILANO","TRIACANTHOS",78,0.00961182994454714
"1384","KITSILANO","TRUNCATUM",54,0.0066543438077634
"1385","KITSILANO","TULIPIFERA",101,0.0124460874922982
"1386","KITSILANO","TYPHINA",1,0.000123228589032656
"1387","KITSILANO","VIRGINIANA",12,0.00147874306839187
"1388","KITSILANO","VULGARIS",2,0.000246457178065311
"1389","KITSILANO","WATERERI  X",7,0.000862600123228589
"1390","KITSILANO","X YEDOENSIS",89,0.0109673444239063
"1391","KITSILANO","XX",65,0.00800985828712261
"1392","KITSILANO","ZUMI",78,0.00961182994454714
"1393","MARPOLE","ABIES",8,0.00125924759955926
"1394","MARPOLE","ACERIFOLIA   X",48,0.00755548559735558
"1395","MARPOLE","ACUTISSIMA",39,0.00613883204785141
"1396","MARPOLE","ALBA",1,0.000157405949944908
"1397","MARPOLE","ALNIFOLIA",11,0.00173146544939399
"1398","MARPOLE","AMERICANA",162,0.0254997638910751
"1399","MARPOLE","ANTARTICA",8,0.00125924759955926
"1400","MARPOLE","AQUIFOLIUM",5,0.00078702974972454
"1401","MARPOLE","ARGUTUM",1,0.000157405949944908
"1402","MARPOLE","ARIA",16,0.00251849519911853
"1403","MARPOLE","AUCUPARIA",28,0.00440736659845742
"1404","MARPOLE","AVELLANA",2,0.000314811899889816
"1405","MARPOLE","AVIUM",28,0.00440736659845742
"1406","MARPOLE","BABYLONICA",2,0.000314811899889816
"1407","MARPOLE","BARBATUM",2,0.000314811899889816
"1408","MARPOLE","BETULUS",319,0.0502124980324256
"1409","MARPOLE","BILOBA",4,0.000629623799779632
"1410","MARPOLE","BLIREANA",3,0.000472217849834724
"1411","MARPOLE","BUNGEI",6,0.000944435699669447
"1412","MARPOLE","CALLERYANA",83,0.0130646938454274
"1413","MARPOLE","CAMPESTRE",94,0.0147961592948213
"1414","MARPOLE","CANADENSIS",29,0.00456477254840233
"1415","MARPOLE","CAPPADOCICUM",22,0.00346293089878797
"1416","MARPOLE","CARICA",1,0.000157405949944908
"1417","MARPOLE","CARNEA   X",3,0.000472217849834724
"1418","MARPOLE","CAROLINIANA",16,0.00251849519911853
"1419","MARPOLE","CERASIFERA",611,0.0961750354163387
"1420","MARPOLE","CHINENSE",14,0.00220368329922871
"1421","MARPOLE","COCCINEA",24,0.00377774279867779
"1422","MARPOLE","COMMUNIS",1,0.000157405949944908
"1423","MARPOLE","CONTORTA",4,0.000629623799779632
"1424","MARPOLE","CONTROVERSA",13,0.0020462773492838
"1425","MARPOLE","CORDATA",27,0.00424996064851251
"1426","MARPOLE","CRUS-GALLI",9,0.00141665354950417
"1427","MARPOLE","DAVIDII",2,0.000314811899889816
"1428","MARPOLE","DAWSONIANA",1,0.000157405949944908
"1429","MARPOLE","DEODARA",14,0.00220368329922871
"1430","MARPOLE","DOUGLASII",7,0.00110184164961436
"1431","MARPOLE","ENGELMANNII",2,0.000314811899889816
"1432","MARPOLE","ERUBESCENS",1,0.000157405949944908
"1433","MARPOLE","EUCHLORA   X",23,0.00362033684873288
"1434","MARPOLE","EUROPAEA   X",2,0.000314811899889816
"1435","MARPOLE","EXCELSIOR",70,0.0110184164961436
"1436","MARPOLE","FLAVA",1,0.000157405949944908
"1437","MARPOLE","FLORIBUNDA",107,0.0168424366441051
"1438","MARPOLE","FLORIDA",13,0.0020462773492838
"1439","MARPOLE","FRAINETTO",1,0.000157405949944908
"1440","MARPOLE","FREEMANI   X",166,0.0261293876908547
"1441","MARPOLE","GARRYANA",2,0.000314811899889816
"1442","MARPOLE","GIGANTEUM",4,0.000629623799779632
"1443","MARPOLE","GINNALA",20,0.00314811899889816
"1444","MARPOLE","GLABRA",2,0.000314811899889816
"1445","MARPOLE","GLYPTOSTROBOIDES",11,0.00173146544939399
"1446","MARPOLE","GRANDIFLORA",4,0.000629623799779632
"1447","MARPOLE","GRANDIFLORA X",19,0.00299071304895325
"1448","MARPOLE","GRANDIS",1,0.000157405949944908
"1449","MARPOLE","GRISEUM",24,0.00377774279867779
"1450","MARPOLE","HETEROPHYLLA",8,0.00125924759955926
"1451","MARPOLE","HIPPOCASTANUM",76,0.011962852195813
"1452","MARPOLE","INVOLUCRATA",3,0.000472217849834724
"1453","MARPOLE","JACQUEMONTII",10,0.00157405949944908
"1454","MARPOLE","JAPONICA",95,0.0149535652447663
"1455","MARPOLE","JAPONICUM",66,0.0103887926963639
"1456","MARPOLE","KEWENSIS X",2,0.000314811899889816
"1457","MARPOLE","KOBUS",48,0.00755548559735558
"1458","MARPOLE","KOREANA",1,0.000157405949944908
"1459","MARPOLE","KOUSA",102,0.0160554068943806
"1460","MARPOLE","LAVALLEI  X",49,0.00771289154730049
"1461","MARPOLE","LAWSONIANA",20,0.00314811899889816
"1462","MARPOLE","LIKIANGENSIS",1,0.000157405949944908
"1463","MARPOLE","LUTEA",2,0.000314811899889816
"1464","MARPOLE","MACROCARPA",6,0.000944435699669447
"1465","MARPOLE","MACROPHYLLUM",17,0.00267590114906343
"1466","MARPOLE","MENZIESII",39,0.00613883204785141
"1467","MARPOLE","MERTENSIANA",1,0.000157405949944908
"1468","MARPOLE","MICROMALUS   X",1,0.000157405949944908
"1469","MARPOLE","MONADELPHA",8,0.00125924759955926
"1470","MARPOLE","MORDENSIS",21,0.00330552494884307
"1471","MARPOLE","NEGUNDO",4,0.000629623799779632
"1472","MARPOLE","NIGRA",20,0.00314811899889816
"1473","MARPOLE","NOOTKATENSIS",28,0.00440736659845742
"1474","MARPOLE","NUTTALLII",54,0.00849992129702503
"1475","MARPOLE","OBASSIA",1,0.000157405949944908
"1476","MARPOLE","OCCIDENTALIS",9,0.00141665354950417
"1477","MARPOLE","ORIENTALIS",4,0.000629623799779632
"1478","MARPOLE","ORNUS",90,0.0141665354950417
"1479","MARPOLE","OXYACANTHA",36,0.00566661419801669
"1480","MARPOLE","OXYCARPA",8,0.00125924759955926
"1481","MARPOLE","PADUS",7,0.00110184164961436
"1482","MARPOLE","PALMATUM",56,0.00881473319691484
"1483","MARPOLE","PALUSTRIS",79,0.0124350700456477
"1484","MARPOLE","PAPYRIFERA",2,0.000314811899889816
"1485","MARPOLE","PENDULA",38,0.0059814260979065
"1486","MARPOLE","PENNSYLVANICA",141,0.022194238942232
"1487","MARPOLE","PERSICA",113,0.0177868723437746
"1488","MARPOLE","PHAENOPYRUM",18,0.00283330709900834
"1489","MARPOLE","PHELLOS",23,0.00362033684873288
"1490","MARPOLE","PISIFERA",8,0.00125924759955926
"1491","MARPOLE","PLATANOIDES",458,0.0720919250747678
"1492","MARPOLE","PLICATA",73,0.0114906343459783
"1493","MARPOLE","PROCERA",4,0.000629623799779632
"1494","MARPOLE","PSEUDOACACIA",23,0.00362033684873288
"1495","MARPOLE","PSEUDOPLATANUS",81,0.0127498819455375
"1496","MARPOLE","PUMILA",38,0.0059814260979065
"1497","MARPOLE","PUNGENS",4,0.000629623799779632
"1498","MARPOLE","RETICULATA",76,0.011962852195813
"1499","MARPOLE","ROBUR",25,0.0039351487486227
"1500","MARPOLE","RUBRA",60,0.00944435699669447
"1501","MARPOLE","RUBRUM",349,0.0549346765307729
"1502","MARPOLE","RUGOSA",1,0.000157405949944908
"1503","MARPOLE","SACCHARINUM",6,0.000944435699669447
"1504","MARPOLE","SALICINA",3,0.000472217849834724
"1505","MARPOLE","SARGENTIANA",4,0.000629623799779632
"1506","MARPOLE","SARGENTII",39,0.00613883204785141
"1507","MARPOLE","SERRATA",23,0.00362033684873288
"1508","MARPOLE","SERRULATA",799,0.125767354005981
"1509","MARPOLE","SIMONII",1,0.000157405949944908
"1510","MARPOLE","SINENSIS",9,0.00141665354950417
"1511","MARPOLE","SPECIES",50,0.0078702974972454
"1512","MARPOLE","SPECIOSA",1,0.000157405949944908
"1513","MARPOLE","STYRACIFLUA",93,0.0146387533448764
"1514","MARPOLE","SUBHIRTELLA",14,0.00220368329922871
"1515","MARPOLE","SYLVATICA",144,0.0226664567920667
"1516","MARPOLE","SYLVESTRIS",6,0.000944435699669447
"1517","MARPOLE","SYRIACA",4,0.000629623799779632
"1518","MARPOLE","TASHKENTENSIS",1,0.000157405949944908
"1519","MARPOLE","TREMULA",1,0.000157405949944908
"1520","MARPOLE","TRIACANTHOS",39,0.00613883204785141
"1521","MARPOLE","TRICHOTOMUM",2,0.000314811899889816
"1522","MARPOLE","TRUNCATUM",97,0.0152683771446561
"1523","MARPOLE","TULIPIFERA",22,0.00346293089878797
"1524","MARPOLE","TYPHINA",1,0.000157405949944908
"1525","MARPOLE","VIRGINIANA",6,0.000944435699669447
"1526","MARPOLE","VULGARIS",2,0.000314811899889816
"1527","MARPOLE","WATERERI  X",4,0.000629623799779632
"1528","MARPOLE","X WAREI",2,0.000314811899889816
"1529","MARPOLE","X YEDOENSIS",183,0.0288052888399181
"1530","MARPOLE","XX",88,0.0138517235951519
"1531","MARPOLE","ZUMI",61,0.00960176294663938
"1532","MOUNT PLEASANT","ABIES",3,0.000476795931341386
"1533","MOUNT PLEASANT","ACERIFOLIA   X",31,0.00492689129052765
"1534","MOUNT PLEASANT","ACUTISSIMA",18,0.00286077558804832
"1535","MOUNT PLEASANT","ALNIFOLIA",19,0.00301970756516211
"1536","MOUNT PLEASANT","ALTISSIMA",1,0.000158931977113795
"1537","MOUNT PLEASANT","AMERICANA",141,0.0224094087730451
"1538","MOUNT PLEASANT","ANAGYROIDES",2,0.000317863954227591
"1539","MOUNT PLEASANT","AQUIFOLIUM",4,0.000635727908455181
"1540","MOUNT PLEASANT","ARIA",6,0.000953591862682772
"1541","MOUNT PLEASANT","ARNOLDIANA X",2,0.000317863954227591
"1542","MOUNT PLEASANT","AUCUPARIA",28,0.00445009535918627
"1543","MOUNT PLEASANT","AVIUM",11,0.00174825174825175
"1544","MOUNT PLEASANT","BACCATA",4,0.000635727908455181
"1545","MOUNT PLEASANT","BANKSIANA",2,0.000317863954227591
"1546","MOUNT PLEASANT","BETULUS",265,0.0421169739351558
"1547","MOUNT PLEASANT","BIGNONIOIDES",1,0.000158931977113795
"1548","MOUNT PLEASANT","BILOBA",16,0.00254291163382072
"1549","MOUNT PLEASANT","CALLERYANA",370,0.0588048315321043
"1550","MOUNT PLEASANT","CAMPESTRE",95,0.0150985378258106
"1551","MOUNT PLEASANT","CANADENSIS",20,0.00317863954227591
"1552","MOUNT PLEASANT","CAPILLIPES",1,0.000158931977113795
"1553","MOUNT PLEASANT","CAPPADOCICUM",19,0.00301970756516211
"1554","MOUNT PLEASANT","CARNEA   X",17,0.00270184361093452
"1555","MOUNT PLEASANT","CAROLINIANA",45,0.00715193897012079
"1556","MOUNT PLEASANT","CERASIFERA",124,0.0197075651621106
"1557","MOUNT PLEASANT","CHINENSE",1,0.000158931977113795
"1558","MOUNT PLEASANT","CINEREA",2,0.000317863954227591
"1559","MOUNT PLEASANT","CIRCINATUM",5,0.000794659885568977
"1560","MOUNT PLEASANT","COCCINEA",28,0.00445009535918627
"1561","MOUNT PLEASANT","CONTORTA",4,0.000635727908455181
"1562","MOUNT PLEASANT","CORDATA",42,0.0066751430387794
"1563","MOUNT PLEASANT","CRUS-GALLI",6,0.000953591862682772
"1564","MOUNT PLEASANT","DAVIDII",16,0.00254291163382072
"1565","MOUNT PLEASANT","DENUDATA",1,0.000158931977113795
"1566","MOUNT PLEASANT","DEODARA",3,0.000476795931341386
"1567","MOUNT PLEASANT","DOUGLASII",6,0.000953591862682772
"1568","MOUNT PLEASANT","ELLIPSOIDALIS",38,0.00603941513032422
"1569","MOUNT PLEASANT","EUCHLORA   X",218,0.0346471710108074
"1570","MOUNT PLEASANT","EXCELSIOR",41,0.00651621106166561
"1571","MOUNT PLEASANT","FLAVA",1,0.000158931977113795
"1572","MOUNT PLEASANT","FLEXILUS",2,0.000317863954227591
"1573","MOUNT PLEASANT","FLORIBUNDA",7,0.00111252383979657
"1574","MOUNT PLEASANT","FLORIDA",1,0.000158931977113795
"1575","MOUNT PLEASANT","FRAINETTO",1,0.000158931977113795
"1576","MOUNT PLEASANT","FREEMANI   X",317,0.0503814367450731
"1577","MOUNT PLEASANT","GIGANTEUM",4,0.000635727908455181
"1578","MOUNT PLEASANT","GINNALA",20,0.00317863954227591
"1579","MOUNT PLEASANT","GLABRA",15,0.00238397965670693
"1580","MOUNT PLEASANT","GLAUCA",1,0.000158931977113795
"1581","MOUNT PLEASANT","GLUTINOSA",1,0.000158931977113795
"1582","MOUNT PLEASANT","GLYPTOSTROBOIDES",11,0.00174825174825175
"1583","MOUNT PLEASANT","GRANDIFLORA",2,0.000317863954227591
"1584","MOUNT PLEASANT","GRANDIFLORA X",3,0.000476795931341386
"1585","MOUNT PLEASANT","GRANDIS",3,0.000476795931341386
"1586","MOUNT PLEASANT","GRISEUM",26,0.00413223140495868
"1587","MOUNT PLEASANT","HETEROPHYLLA",1,0.000158931977113795
"1588","MOUNT PLEASANT","HIPPOCASTANUM",217,0.0344882390336936
"1589","MOUNT PLEASANT","INVOLUCRATA",19,0.00301970756516211
"1590","MOUNT PLEASANT","JACQUEMONTII",4,0.000635727908455181
"1591","MOUNT PLEASANT","JAPONICA",77,0.0122377622377622
"1592","MOUNT PLEASANT","JAPONICUM",133,0.0211379529561348
"1593","MOUNT PLEASANT","KEWENSIS X",13,0.00206611570247934
"1594","MOUNT PLEASANT","KOBUS",36,0.00572155117609663
"1595","MOUNT PLEASANT","KOUSA",45,0.00715193897012079
"1596","MOUNT PLEASANT","LAVALLEI  X",5,0.000794659885568977
"1597","MOUNT PLEASANT","LAWSONIANA",24,0.00381436745073109
"1598","MOUNT PLEASANT","LUTEA",9,0.00143038779402416
"1599","MOUNT PLEASANT","MACROPHYLLUM",23,0.00365543547361729
"1600","MOUNT PLEASANT","MAXIMA",1,0.000158931977113795
"1601","MOUNT PLEASANT","MENZIESII",11,0.00174825174825175
"1602","MOUNT PLEASANT","MONADELPHA",1,0.000158931977113795
"1603","MOUNT PLEASANT","MORDENSIS",34,0.00540368722186904
"1604","MOUNT PLEASANT","NEGUNDO",7,0.00111252383979657
"1605","MOUNT PLEASANT","NIGRA",5,0.000794659885568977
"1606","MOUNT PLEASANT","NIGRUM",3,0.000476795931341386
"1607","MOUNT PLEASANT","NOOTKATENSIS",4,0.000635727908455181
"1608","MOUNT PLEASANT","NUTTALLII",1,0.000158931977113795
"1609","MOUNT PLEASANT","OCCIDENTALIS",4,0.000635727908455181
"1610","MOUNT PLEASANT","OMORIKA",1,0.000158931977113795
"1611","MOUNT PLEASANT","ORNUS",41,0.00651621106166561
"1612","MOUNT PLEASANT","OXYACANTHA",32,0.00508582326764145
"1613","MOUNT PLEASANT","OXYCARPA",66,0.0104895104895105
